MLS NUMBER,STATUS,ADDRESS,BEDS,FBATHS,HBATHS,LIST PRICE,SOLD PRICE,CONTRACT,SETTLED,CITY,SUBDIV,LOT SIZE,TOT SQFT,LIV SQFT,YEAR BUILT,CONST,DESIGN1,DESIGN2,HEAT,COOLING,GAR SPACES,PARKING,GAR DESC,DINING,EXT FEAT,FLOORS,INT FEAT,LOT DESC,POOL2,POOL DIM,ROOF,OTHER ROOM,SEWER,VIEW,WATER,WINDOWS,SUBD INFO,EST TAXES,SPA,POOL1,MSTR BATH,STYLE,SHORT SALE,REO,BLDG UNITS,COMPLEX UNITS,UNIT FLOOR LOC,TOTAL FLOORS,SUBDIVISION INFO,SECURITY INFO,RESTRICTIONS,FEE DESCRIPTION,ASSOC FEE PAID PER,MAINT CHARGE,LAND LEASE,REC LEASE,ASSOCIATION FEE,MIN LEASE,MAINT INCL,DEVELOPMENT NAME,COMPLEX,UNIT #,ROOF,PUBLIC REMARKS,EXPECTED CLOSING DATE,APPROX LOT SIZE,ZIP CODE,PHOTO COUNT,WITHDRAWN DATE,EXPIRATION DATE,PENDING DATE,OFF MARKET DATE,SALE TERMS,DAYS ON MARKET,COUNTY,APN,ENTRY DATE,SELLER CONTRIBUTIONS (Y/N),SELLER CONTRIBUTIONS ($) 
A10701447,Active,730 Harbor Dr,6,6,0,10900050,,06/26/2019 12:00:00 AM,,Key Biscayne,BISCAYNE KEY ESTATES,24430,7744,5889,1967,Cbs Construction,Attached,Two Story,Electric Heat,Electric Cooling,2,"Covered Parking, Driveway",Attached,"Breakfast Area, Dining/Living Room, Eat-In Kitchen","Barbeque, Open Balcony, Patio","Marble Floors, Other Floors","Bar, Built-Ins, Closet Cabinetry, Walk-In Closets",1/2 To Less Than 3/4 Acre Lot,Below Ground Pool,0,,"Family Room, Maid/In-Law Quarters, Other, Utility Room/Laundry",Municipal Sewer,"Ocean View, Water View",Municipal Water,"Blinds/Shades, Drapes & Rods",BISCAYNE KEY ESTATES,109561,,True,Dual Sinks,R35-WF/Pool/Ocean Access,False,False,,,,,No Subdiv/Park Info,,Ok To Lease,,,,,,,,,BISCAYNE KEY ESTATES,,,,"This spectacular residence has breathtaking views with approximately 100 feet of waterfront on Hurricane Harbor.  The property includes a grandfathered-in concrete dock and pilings suitable for watercraft up to 85 feet.   The house has a wonderful floor plan with incredible open spaces and amazing natural light throughout. It has 6 bedrooms and 6 bathrooms.",,,33149,31,,,,,,110,Miami-Dade County,24-52-05-001-3340,07/03/2019 5:02:57 PM,,
A10615559,Active,251 Knollwood Dr,6,9,0,10750000,,02/08/2019 12:00:00 AM,,Key Biscayne,CAPE FLA SUB SEC 2,30970,8818,8818,1968,Cbs Construction,Detached,"Two Story, Mediterranean","Central Heat, Electric Heat","Central Cooling, Electric Cooling",4,"Circular Drive, Covered Parking, Pavers",Attached,"Dining/Living Room, Eat-In Kitchen, Formal Dining","Awnings, Exterior Lighting, Fence, Open Balcony, Open Porch, Outdoor Shower, Storm/Security Shutters","Marble Floors, Wood Floors","First Floor Entry, Built-Ins, Cooking Island, Fireplace, French Doors, Pantry, Walk-In Closets",1/2 To Less Than 3/4 Acre Lot,"Below Ground Pool, Heated",0,,"Attic, Den/Library/Office, Family Room, Maid/In-Law Quarters, Media Room, Other, Storage Room, Utility Room/Laundry",Municipal Sewer,Canal,Municipal Water,"Awning, Bay Window, Casement",CAPE FLA SUB SEC 2,48367,True,True,"Bidet, Dual Sinks, Separate Tub & Shower, Whirlpool/Spa",R35-WF/Pool/Ocean Access,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"Incredible resort-like living in a waterfront estate a short distance from renowned Key Biscayne beaches. Nestled on an oversized 31,000 sf lot at the end of a cul-de-sac, behind towering hedges and a 10 feet high iron gate. Direct access to Biscayne Bay with a 327 ft. of water frontage, including two docks. Entertain for 5 or 50 in gourmet chef’s kitchen, with La Cornue and Subzero appliances, pizza oven, rotisserie, and hand-carved artesian cabinets. Lavish coral rock staircase, onyx/marble baths, Brazilian cherry wood and marble floors, and wood-burning fireplace. Fabulous layout, and second floor bedrooms with en suite bathrooms, walk-in closets and private balconies. Four-car covered garage with three attached storage rooms and 15+ car Chicago-brick driveway and porte-cochere.",,,33149,39,,,,,,248,Miami-Dade County,24-52-05-011-0350,02/08/2019 5:34:54 PM,,
A10140857,Active,15 HARBOR PT,7,8,1,10400000,,08/31/2016 12:00:00 AM,,Key Biscayne,Lorido Estates,19085,7445,7445,1998,Cbs Construction,Attached,Two Story,Other,Electric Cooling,3,"Covered Parking, Driveway",Attached,"Breakfast Area, Eat-In Kitchen, Formal Dining","Barbeque, Open Balcony, Patio","Marble Floors, Wood Floors","First Floor Entry, Built-Ins, Foyer Entry, Volume Ceilings, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,0,,"Den/Library/Office, Family Room, Separate Guest/In-Law Quarters, Maid/In-Law Quarters, Recreation Room, Utility Room/Laundry",Municipal Sewer,"Bay, Water View",Municipal Water,"Blinds/Shades, Drapes & Rods",Lorido Estates,102856,,True,"Bidet, Dual Sinks, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,Additional Amenities,,Ok To Lease,,,,,,,,,,,,,"Absolutely stunning, magnificent and one of a kind 2 story estate which offers breathtaking panoramic views of Biscayne Bay. Designed to enjoy every room in the house with exquisite architecture, comfort, elegance and charm. Approx 7,500 sq ft of A/C, 19,085 sq ft of land .. 7 bedrooms, 8.5 baths, office, family room, formal living and dining room areas, gourmet kitchen, 3 car garage, gorgeous terraces, small man created beach and wonderful dock.Located on exclusive Harbor Point this is a dream come true.",,,33149,34,,,,,,979,Miami-Dade County,24-52-06-001-0040,09/01/2016 12:00:52 PM,,
A10691036,Active,511 N Mashta Dr,4,3,1,9900000,,06/14/2019 12:00:00 AM,,Key Biscayne,MASHTA ISLAND A REPLAT OF,31966,5159,4510,1985,Elevated Construction,Attached,Other,Window/Wall,Wall/Window Unit Cooling,0,Driveway,,Formal Dining,"Fence, Fruit Trees",Wood Floors,"Built-Ins, Fireplace, French Doors, Laundry Tub, Vaulted Ceilings, Walk-In Closets",1/2 To Less Than 3/4 Acre Lot,Below Ground Pool,0x0,,Guest House,Municipal Sewer,"Bay, Water View",Municipal Water,Jalousie,MASHTA ISLAND A REPLAT OF,148828,,True,"Bidet, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,Other Membership Included,,Other Restrictions,,,,,,,,,,,,,"Yachtsman's Paradise!  Unique and rare opportunity to own one of the few remaining and most sought after ""builder's acre"" lot on private and wide bodied Hurricane Harbor.  This oversized 31,996 sq ft lot includes 150 linear ft seawall and a long dock jetting into the harbor. Ideal for multiple boat dockage and/or yacht. Unique custom built and ""over built"" Polynesian style 4/3.5 pool home and separate boat house/office features Guayana Greenheart wood, teak, copper and coral rock.  Ideal home for entertaining with expansive coral rock patios & large pool with waterfall. Easy to show!",,,33149,26,,,,,,122,Miami-Dade County,24-52-05-009-0080,06/19/2019 1:53:22 PM,,
A10561666,Active,501 N Mashta Drive,4,4,1,9450000,,10/26/2018 12:00:00 AM,,Key Biscayne,MASHTA ISLAND A REPLAT OF,31458,9008,6020,1974,Cbs Construction,Attached,Two Story,Electric Heat,Electric Cooling,2,"Circular Drive, Pavers",Attached,"Breakfast Area, Eat-In Kitchen, Formal Dining","Open Balcony, Patio","Slate Floors, Wood Floors","First Floor Entry, Built-Ins, Walk-In Closets",1/2 To Less Than 3/4 Acre Lot,Below Ground Pool,0,,"Den/Library/Office, Family Room, Sauna",Municipal Sewer,Canal,Municipal Water,"Blinds/Shades, Drapes & Rods",MASHTA ISLAND A REPLAT OF,178323,,True,"Bidet, Dual Sinks, Shower Only",R35-WF/Pool/Ocean Access,False,False,,,,,"Community Pool, Exercise Room, Public Road",,Ok To Lease,,,,,,,,,,,,,"Significant opportunity to own a one of a kind property with over 31,458 sq. ft. of land, situated on exclusive Mashta Island and overlooking Hurricane harbor.  This amazing corner lot residence is the perfect jewel for boaters or water sport lovers.Enjoy the peaceful waters of the harbor and be amazed by the passing dolphins or manatees. This home offers a spacious floor plan with over 6,020 sq. ft. (under a/c). The formal living area is enhanced by double-height ceilings plus a separate formal dining with views to the pool and harbor, a specious kitchen with breakfast area and a wonderful family room.The house has 6 beds/4.5 baths. The covered terrace has a built-in bar and an expansive oversized pool area perfect for those who love to entertain. House is elevated and has a 2 car garage.",,,33149,57,,,,,,353,Miami-Dade County,24-52-05-009-0100,10/29/2018 9:24:03 PM,,
A10665045,Active,720 S Mashta Dr,6,5,1,8900000,,04/30/2019 12:00:00 AM,,Key Biscayne,MASHTA ISLAND,15000,7471,6395,1964,Concrete Block Construction,Attached,Two Story,Electric Heat,Electric Cooling,4,Driveway,Attached,,"Exterior Lighting, High Impact Doors, Open Balcony, Patio",Marble Floors,"First Floor Entry, Bar, Cooking Island, French Doors, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,0x0,,"Great Room, Media Room, Utility Room/Laundry",Septic Tank,Bay,Municipal Water,"Casement, High Impact Windows, Impact Glass",MASHTA ISLAND,126283,,True,,R35-WF/Pool/Ocean Access,False,False,,,,,No Subdiv/Park Info,,Ok To Lease,,,,,,,,,,,,,"Completely remodeled home on Mashta island in Key Biscayne. Walk in to breathtaking water views. This home features 6 bedrooms, 5.5 bathrooms, a gourmet kitchen with top-of-the-line appliances, large dining room & great room with full bar, office/media room, separate maid’s quarters, a large laundry room, and a master suite with ocean views. This house has the perfect setting to enjoy the beautiful sunsets while dipping in an infinity pool, perfect for entertaining.",,,33149,27,,,,,,167,Miami-Dade County,24-52-05-008-0260,05/01/2019 4:00:38 AM,,
A10406123,Active,425 W Mashta Dr,6,6,1,8495000,,02/01/2018 12:00:00 AM,,Key Biscayne,BISCAYNE KEY ESTATES,17112,4730,3636,1964,Cbs Construction,Attached,Two Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,"Circular Drive, Covered Parking, Pavers",,"Dining/Living Room, Eat-In Kitchen","Deck, Patio","Ceramic Floor, Wood Floors",First Floor Entry,1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,1x1,,"No Additional Rooms, Utility Room/Laundry",Septic Tank,"Bay, Garden View, Lagoon, Pool Area View",Municipal Water,,BISCAYNE KEY ESTATES,53552,,True,Separate Tub & Shower,R35-WF/Pool/Ocean Access,False,False,,,,,Additional Amenities,,No Restrictions,,,,,,0,,,,,,,Unique Island Style house on an exceptional lot at the entrance to Mashta Island  in Key Biscayne. Water views from every room with southern orientation and stunning sunsets looking out over Biscayne Bay and the city beyond. Protected dock and new seawall of nearly 200 feet in Hurricane Harbor can accommodate a very large yacht. Residence offers a total of six bedrooms each with en suite bathroom and large reception overlooking the water. Large master suite with his own private panoramic terrace. Three bedrooms on second floor and three bedrooms at pool level. Relaxed Island feeling . Gated and private.,,17112,33149,32,,,,,,620,Miami-Dade County,24-52-05-001-3430,02/05/2018 11:08:30 AM,,
A10643647,Active,110 Cape Florida Dr,5,4,2,8490000,,03/22/2019 12:00:00 AM,,Key Biscayne,CAPE FLORIDA SUB SEC 3,16800,,4502,1968,Concrete Block Construction,Detached,Two Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,Covered Parking,Attached,"Breakfast Area, Dining/Living Room, Eat-In Kitchen","Barbeque, Fence, Open Porch",Wood Floors,"First Floor Entry, Built-Ins",Less Than 1/4 Acre Lot,Below Ground Pool,0x0,,Den/Library/Office,Municipal Sewer,"Canal, Garden View, Other View",Municipal Water,High Impact Windows,CAPE FLORIDA SUB SEC 3,26760,,True,,R35-WF/Pool/Ocean Access,False,False,,,,,No Subdiv/Park Info,,Ok To Lease,,,,,,,,,,,,,"Extraordinary waterfront location. Unique contemporary architecture facing Pines Canal and State Park Bill Baggs. Direct access to Biscayne Bay. The location of this residence is a jewel. Total privacy on a double cul-de-sac street. Gated. Yacht accommodation, large covered pool area to enjoy the water view, cabana bath w/ large inviting couches . The house is elevated w/large Master Suite , reception area, office & open kitchen w/direct water and State Park view. 3 additional bedrooms on the other side of the house. Wood floors t/o the house. High ceilings. Top of the line kitchen, concrete countertop. Reception area offers loft feeling that blends with the exterior. Large balcony. Beautiful landscape and trees.",,16800,33149,52,,,,,,206,Miami-Dade County,24-52-05-024-0380,03/22/2019 1:07:06 PM,,
A10311659,Active,670 HARBOR DRIVE,0,0,,8490000,,07/17/2017 12:00:00 AM,,Key Biscayne,Biscayne Key Estates,27656,,,2016,Other Construction,Detached,Other,No Heat,No Cooling,0,None,,Other,None,Other Floors,Exclusions,1/2 To Less Than 3/4 Acre Lot,,,,No Additional Rooms,Septic Tank,"Bay, Canal, Water View",Municipal Water,,Biscayne Key Estates,141042,False,False,None,R34-WF/Ocean Access,False,False,,,,,No Subdiv/Park Info,,Other Restrictions,,,,,,,,,,,,,"Absolutely spectacular and unique property with 27,656 Sq Ft of land on Key Biscayne.  Build your dream home on this outstanding lot which sits on prestigious Harbor Drive and Hurricane Harbor.  This is a boater’s dream with over 100 feet on the water and with incredible and spectacular views of the Bay.  Watch the dolphins and manatees swim by and enjoy breathtaking sunsets.  This is ONE OF A KIND!",,,33149,16,,,,,,819,Miami-Dade County,24-52-05-001-3280,07/18/2017 10:58:39 AM,,
A10613516,Active,925 MARINER DRIVE,4,4,0,8470000,,02/06/2019 12:00:00 AM,,Key Biscayne,CAPE FLA SUB SEC 2,17250,6569,6501,2003,Cbs Construction,Attached,Three Or More Stories,Electric Heat,"Central Cooling, Electric Cooling",2,"Covered Parking, Driveway",Attached,"Breakfast Area, Formal Dining","Open Balcony, Open Porch, Patio","Ceramic Floor, Tile Floors, Wood Floors","First Floor Entry, Built-Ins, Foyer Entry, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,0,,"Den/Library/Office, Family Room, Separate Guest/In-Law Quarters, Maid/In-Law Quarters, Utility Room/Laundry",Municipal Sewer,Canal,Municipal Water,Blinds/Shades,CAPE FLA SUB SEC 2,81803,,True,"Bidet, Dual Sinks, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,Public Road,,Ok To Lease,,,,,,,,,,,,,"This magnificent waterfront home is the perfect setting for an amazing lifestyle. A world class estate that has been completely rebuilt with the highest level of taste,design and craftsmanship. Surrounded by water and lush landscaping this residence is warm,cozy and bright but yet elegant and unique. Offering an open floor plan that includes living room,dining room,family room and a state of the art kitchen+bar.It also has a gorgeous master suite,sitting area with 3 additional bedrooms and playroom that can be converted into a 4th bedroom for a total of 5 bedrooms and 6.5 bathrooms.Not only is this home seamless but it is also flawless with an outdoor terrace,guest house with bath,a great office(3rd floor)+2 car garage.Enjoy the incredible indoor/outdoor spaces that Florida weather offers.",,,33149,53,,,,,,250,Miami-Dade County,24-52-05-011-0260,02/07/2019 10:12:34 AM,,
A10727482,Active,100 Island Drive,6,6,0,7999000,,08/21/2019 12:00:00 AM,,Key Biscayne,CAPE FLA SUB SEC 2,15875,8658,6987,2007,"Cbs Construction, Elevated Construction, Piling Construction, Stucco Exterior Construction",Attached,Three Or More Stories,Electric Heat,"Ceiling Fans, Electric Cooling, Zoned Cooling",3,"Covered Parking, Driveway",Attached,"Breakfast Area, Dining/Living Room, Eat-In Kitchen, Family/Dining Combination, Formal Dining, Kitchen Dining","Built-In Grill, Exterior Lighting, Fence, High Impact Doors, Open Balcony, Open Porch, Outdoor Shower, Patio","Marble Floors, Tile Floors, Wood Floors","First Floor Entry, Built-Ins, Closet Cabinetry",1/4 To Less Than 1/2 Acre Lot,"Below Ground Pool, Heated",36x15,,"Den/Library/Office, Family Room, Great Room, Separate Guest/In-Law Quarters, Maid/In-Law Quarters, Storage Room, Utility Room/Laundry",Municipal Sewer,"Canal, Pool Area View",Municipal Water,"Blinds/Shades, Impact Glass",CAPE FLA SUB SEC 2,59044,True,True,"Bidet, Dual Sinks, Separate Tub & Shower, Whirlpool/Spa",R35-WF/Pool/Ocean Access,False,False,,,,,Street Lights,,Ok To Lease,,,,,,,,,,,,,"Incredible modern Mediterranean estate on island paradise, Key Biscayne.   This gorgeous waterfront was built in 2007 and sits on an amazing corner lot which looks down the canal where you can enjoy stunning sunsets. This home offers 150 ft of waterfront with a 70 ft dock including a boat lift creating a perfect fit for any boater’s dream.  Full of natural light throughout, exquisite finishes, very large terraces designed for those who like to entertain, spectacular pool area,  elevator for all 3 floors, wet bar, 3 car garage and lush landscaping.  Island Drive is located on one of the highest areas on Key Biscayne for insurance purposes.  Simply magnificent architecture and one of a kind design for any family to enjoy.",,,33149,71,,,,,,54,Miami-Dade County,24-52-05-011-0030,08/22/2019 8:44:59 PM,,
A10740657,Active,750 S Mashta Dr,5,6,1,7995000,,09/16/2019 12:00:00 AM,,Key Biscayne,MASHTA POINT SUB,11280,8775,5967,1994,Cbs Construction,Detached,"Three Or More Stories, Split Level",Central Heat,Central Cooling,2,"Circular Drive, Pavers",Attached,Formal Dining,"Built-In Grill, Deck, Exterior Lighting, Fence, High Impact Doors, Open Balcony",Wood Floors,"First Floor Entry, Closet Cabinetry, Foyer Entry, French Doors, Laundry Tub, Skylight, Vaulted Ceilings, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,0,,"Family Room, Florida Room, Separate Guest/In-Law Quarters, Maid/In-Law Quarters",Municipal Sewer,"Bay, Water View",Municipal Water,"Blinds/Shades, High Impact Windows",MASHTA POINT SUB,109839,,True,"Bidet, Dual Sinks, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"Located on the most prestigious street Mashta Drive on Key Biscayne, this unique property completely renovated in 2015 offers wide open living spaces ideal for entertainment and spectacular unobstructed ocean views. Enjoy luxury features including an outdoor summer kitchen, wine cellar, and two separate maid’s quarters. Infinity pool, private expansive terraces, gym and private dock, which can accommodate yachts up to 50 feet. Two car garage with storage area, surround sound and security cameras throughout the house.",,,33149,26,,,,,,28,Miami-Dade County,24-52-06-003-0010,09/17/2019 2:11:28 PM,,
A10205836,Active,420 ISLAND DRIVE,6,6,2,7995000,,01/12/2017 12:00:00 AM,,Key Biscayne,Cape Fla Sec 01,13651,8688,6490,2017,Cbs Construction,Detached,Two Story,No Heat,Electric Cooling,0,Driveway,,"Breakfast Area, Formal Dining","High Impact Doors, Open Balcony, Patio","Marble Floors, Wood Floors","First Floor Entry, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,0,,"Family Room, Storage Room, Utility Room/Laundry",Municipal Sewer,Canal,Municipal Water,,Cape Fla Sec 01,55349,,True,"Bidet, Dual Sinks, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,"Community Pool, Other Membership Available, Public Road",,Ok To Lease,,,,,,,,,,,,,"BRAND NEW and absolutely stunning.This 2 story modern home located on Island Drive which is one of the highest streets on Key Biscayne with 13,651 Sq Ft of land.Open,bright with an incredible floor plan and tons of natural light throughout plus gorgeous views of the canal.6,490 Sq Ft under A/C with premium finishes offers 6 ample beds all in suite,6 full baths+2 half baths,amazing living room,dining room,huge kitchen and family room,playroom/den and lovely pool+patio area for those who like to entertain.",,,33149,41,,,,,,1005,Miami-Dade County,24-52-05-010-0590,01/16/2017 9:13:43 AM,,
A10728920,Active,120 Cape Florida Dr,5,5,0,7990000,,08/29/2019 12:00:00 AM,,Key Biscayne,CAPE FLORIDA SUB SEC 3,17200,5165,5165,1979,"Concrete Block Construction, Wood Siding",Attached,Two Story,Central Heat,Central Cooling,2,"Circular Drive, Covered Parking, Driveway",Detached,"Eat-In Kitchen, Formal Dining","Exterior Lighting, Fence, Open Balcony, Open Porch, Patio","Ceramic Floor, Wood Floors","First Floor Entry, Closet Cabinetry, Fireplace, Vaulted Ceilings, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,"Below Ground Pool, Child Gate Fence",0,,"Den/Library/Office, Family Room, Great Room, Maid/In-Law Quarters",Municipal Sewer,Canal,Municipal Water,Blinds/Shades,CAPE FLORIDA SUB SEC 3,82847,True,True,"Bidet, Dual Sinks, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,Public Road,,Other Restrictions,,,,,,,,,,,,,"Rustic Key Biscayne waterfront in Cape Florida on Pines Canals. Refreshingly scaled for gracious living. This unique custom home designed by architect John Albert Weller features vaulted ceilings throughout, 5 bedrooms 5 full baths 1 powder bath. The understated interiors; all with water views, Gourmet kitchen with Wolfe gas stove, Miele dishwasher, Subzero refrigerator freezer, subzero wine cooler and a subzero ice maker & pantry. The exterior features lush landscaping for privacy with an open layout patio area great for entertaining with a gazebo, pool. The new recently built dock in IPE, can moor a large vessel, has a sun deck, new piles, fortified seawall, no bridges to bay the water frontage is 100 ft the lot is over 17,000 sq feet. This rustic home is one of a kind.",,100x172,33149,30,,,,,,46,Miami-Dade County,24-52-05-024-0370,08/29/2019 11:01:57 AM,,
A10730126,Active,130 Island Dr,6,7,,7895000,,08/15/2019 12:00:00 AM,,Key Biscayne,Cape Florida Sub,10900,7100,,2019,Concrete Block Construction,Attached,Two Story,Central Heat,Central Cooling,2,Driveway,,Dining/Living Room,Other,Marble Floors,First Floor Entry,Less Than 1/4 Acre Lot,Below Ground Pool,40x15,,Family Room,Other Sewer,Canal,Municipal Water,,Cape Florida Sub,49880,,True,"Bidet, Dual Sinks",R35-WF/Pool/Ocean Access,False,False,,,,,Public Road,,No Restrictions,,,,,,,,,,,,,"New waterfront home! Completely ready for move in. 10,900 sqft lot, architectural design by Cesar Molina. Modern design with superior finish, 5200 sqft total area including balconies, 6 bedrooms/7 baths, 80 linear foot wood dock.",,100x100,33149,57,,,,,,60,Miami-Dade County,24-52-05-010-0690,08/28/2019 9:15:49 AM,,
A10604394,Active,471 N Mashta Dr,7,7,1,7850000,,12/22/2018 12:00:00 AM,,Key Biscayne,SMUGGLERS COVE,16800,8953,7109,2002,Cbs Construction,Attached,"Two Story, Mediterranean","Central Heat, Electric Heat","Ceiling Fans, Electric Cooling",3,"Driveway, Guest Parking, Pavers",Attached,"Breakfast Area, Eat-In Kitchen, Formal Dining","Deck, Exterior Lighting, Open Balcony","Carpeted Floors, Marble Floors, Other Floors","First Floor Entry, Built-Ins, Closet Cabinetry, Cooking Island, Fireplace, Fire Sprinklers, Foyer Entry",Less Than 1/4 Acre Lot,Below Ground Pool,10x19,,"Den/Library/Office, Family Room, Great Room, Maid/In-Law Quarters",Municipal Sewer,"Canal, Lagoon",Municipal Water,,SMUGGLERS COVE,65467,False,True,Dual Sinks,R35-WF/Pool/Ocean Access,False,False,,,,,"Paved Road, Street Lights",,No Restrictions,,,,,,,,,,,,,"Stunning Bay, Harbor and Miami Skyline Views from this Addison Mizner-inspired waterfront estate. Villa Bellavista, built in 2002 and meticulously maintained, located in a quiet cul-de-sac on Key Biscayne’s coveted Mashta Island. Residence boasts 5 suites upstairs, 2 suites down for office/library/service/guest quarters,  7.5  baths,  huge Master   Suite with  sitting area,  Formal Living Room with fireplace, Family/Entertainment Room, Formal Dining, Modern Kitchen, Breakfast Area, all leading to broad open terraces with spectacular water views. Amenities include  dual entrances, privacy wall, electrical gates for bothl driveways, 3-car garage, courtyards, pool, spa, new sea wall, 120ft of waterfront and dock for large yacht with immediate access to Smugglers Cove and Biscayne Bay.",,16800,33149,40,,,,,,296,Miami-Dade County,24-52-05-017-0020,01/23/2019 1:06:36 PM,,
A10734032,Active,601 N Mashta Dr,5,5,0,7350000,,09/04/2019 12:00:00 AM,,Key Biscayne,MASHTA ISLAND A REPLAT OF,15158,4849,4849,1960,Cbs Construction,Attached,Two Story,Electric Heat,Electric Cooling,2,Driveway,,,"Exterior Lighting, Open Balcony","Marble Floors, Wood Floors",First Floor Entry,1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,0X0,,"Family Room, Utility Room/Laundry",Municipal Sewer,Bay,Municipal Water,,MASHTA ISLAND A REPLAT OF,50322,,True,,R35-WF/Pool/Ocean Access,False,False,,,,,Public Road,,Other Restrictions,,,,,,,,,MASHTA ISLAND,,,,"Totally updated home, 5 Bed - 4 Baths plus Maid quarters, Master Bedroom upstairs. One of the most desirable locations of Key Biscayne, enjoy the luxury of Mashta Island and breathtaking views of Hurricane Harbor. Amazing 15,000+SQ.FT. Lot, 106 feet of new seawall and Dock.",,106X143,33149,16,,,,,,40,Miami-Dade County,24-52-05-009-0030,09/04/2019 3:18:16 PM,,
A10697588,Active,251 Crandon Blvd,5,8,2,6750000,,07/09/2019 12:00:00 AM,,Key Biscayne,KEY COLONY NO 2 CONDO,,7560,7560,1979,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",4,"2 Or More Spaces, Covered Parking, Guest Parking, Valet Parking",Attached,"Breakfast Area, Eat-In Kitchen, Formal Dining","Barbeque, Courtyard, Open Balcony, Other, Storm/Security Shutters","Carpeted Floors, Marble Floors, Wood Floors","First Floor Entry, Built-Ins, Closet Cabinetry, Cooking Island, Elevator, Pantry",,,,,"Den/Library/Office, Family Room, Media Room, Utility Room/Laundry",,,,"Blinds/Shades, Drapes & Rods, Sliding",KEY COLONY NO 2 CONDO,70471,,,"2 Master Bathrooms, Dual Sinks, Separate Tub & Shower, Whirlpool/Spa",T52-Townhouse Condo,False,False,,,1,3,,"Complex Fenced, Guard At Site","Daily Rentals Ok, Exterior Alterations, No Trucks/Rv'S",,Quarterly,14278,0,0,14278,,,,KEY COLONY 2,161,,"Paradise awaits in this rare opportunity in Key Biscayne! Surrounded by translucent sands and sparkling blue water, this beachfront townhouse combines 2 tri-level units with a total of 7,560 sf with sweeping views from nearly every room. Natural light cascades throughout the formal and informal spaces, all levels connected by 2 elevators. Double gourmet kitchen is a chef’s dream with Miele and Gaggenau appliances, 2 granite islands, and breakfast area. Master bedroom takes half of the 3rd floor and includes a terrace with jacuzzi, firepit and panoramic water views. The residence  features a cabana room and full bath, with easy access from the beach, wine cellar for  500+ bottles, gym, 4-car garage. Key Colony amenities include fitness center, Olympic pool, tennis courts and 24/7 security.",,,33149,31,,,,,,97,Miami-Dade County,24-42-32-018-3110,07/09/2019 2:34:54 PM,,
A10643529,Active,107 REEF LN,7,5,1,6140000,,03/22/2019 12:00:00 AM,,Key Biscayne,OCEANA KEY BISCAYNE CONDO,,5074,5074,2014,Cbs Construction,Attached,Two Story,Electric Heat,Electric Cooling,0,"Covered Parking, Driveway",,"Breakfast Area, Formal Dining","High Impact Doors, Open Porch, Patio",Ceramic Floor,"First Floor Entry, Closet Cabinetry, Foyer Entry, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,0,,"Den/Library/Office, Family Room, Maid/In-Law Quarters, Utility Room/Laundry",Municipal Sewer,Garden View,Municipal Water,Blinds/Shades,OCEANA KEY BISCAYNE CONDO,66361,,True,"Bidet, Separate Tub & Shower",R31-Pool Only,False,False,,,,,"Exercise Room, Management On Site, Sauna, Spa/Hot Tub",,Ok To Lease,,Monthly,,,,5310,,,,,,,"Stunning home in luxurious Oceana Condominium done with exquisite and exceptional custom finishes throughout.  This elegant, spacious and full of natural light two story residence, offers an over-sized master bedroom, plus 4 additional bedrooms all on the second level plus the staff room and office on the first level for a total of 7 bedrooms / 5.5 bathrooms.  With 5,074 Sq ft under A/C  this amazing home has an incredible open floor plan, beautiful pool and terrace, plus BBQ area and is located in a gated and very secure community. Enjoy the ocean, the beach, gym/spa, restaurant, tennis and the Key Biscayne lifestyle at its best.",,,33149,43,,,,,,206,Miami-Dade County,24-42-32-029-1490,03/25/2019 2:13:41 PM,,
